"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","228","154160","0.0-18.0-3.43","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","188","44"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","229","154289","0.0-18.0-1.44","","129","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","12","Sean","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","14","0.6","193","45"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","230","154540","0.0-18.0-2.44","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","12","Sean","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","14","0.6","188","45"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","231","155543","0.0-18.0-3.44","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Sean","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","14","0.6","198","45"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","232","155602","0.0-18.0-1.45","","59","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","12","Richard","trustrating_stim/white_mw084.bmp","Shared","0.8,0.4","11","0.8","203","46"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","233","155854","0.0-18.0-2.45","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","12","Richard","trustrating_stim/white_mw084.bmp","Shared","0.8,0.4","11","0.8","198","46"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","234","156855","0.0-18.0-3.45","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Richard","trustrating_stim/white_mw084.bmp","Shared","0.8,0.4","11","0.8","208","46"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","235","156993","0.0-18.0-1.46","","137","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","12","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","213","47"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","236","157244","0.0-18.0-2.46","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","12","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","208","47"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","237","158246","0.0-18.0-3.46","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","218","47"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","238","158401","0.0-18.0-1.47","","154","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","12","Jonathan","trustrating_stim/white_mw099.bmp","Kept","0.2,0.6","10","0.2","223","48"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","239","158651","0.0-18.0-2.47","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","12","Jonathan","trustrating_stim/white_mw099.bmp","Kept","0.2,0.6","10","0.2","218","48"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","240","159653","0.0-18.0-3.47","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Jonathan","trustrating_stim/white_mw099.bmp","Kept","0.2,0.6","10","0.2","218","48"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","241","159947","0.0-18.0-1.48","","294","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Richard","trustrating_stim/white_mw084.bmp","Shared","0.8,0.4","11","0.8","223","49"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","242","160198","0.0-18.0-2.48","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Richard","trustrating_stim/white_mw084.bmp","Shared","0.8,0.4","11","0.8","218","49"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","243","161200","0.0-18.0-3.48","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Richard","trustrating_stim/white_mw084.bmp","Shared","0.8,0.4","11","0.8","228","49"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","244","161385","0.0-18.0-1.49","","184","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Sean","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","14","0.6","233","50"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","245","161635","0.0-18.0-2.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Sean","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","14","0.6","228","50"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","246","162637","0.0-18.0-3.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Sean","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","14","0.6","238","50"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","247","162804","0.0-18.0-1.50","","167","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","243","51"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","248","163056","0.0-18.0-2.50","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","238","51"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","249","164056","0.0-18.0-3.50","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","248","51"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","250","164243","0.0-18.0-1.51","","187","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Jonathan","trustrating_stim/white_mw099.bmp","Shared","0.2,0.6","10","0.2","253","52"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","251","164494","0.0-18.0-2.51","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Jonathan","trustrating_stim/white_mw099.bmp","Shared","0.2,0.6","10","0.2","248","52"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","252","165496","0.0-18.0-3.51","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Jonathan","trustrating_stim/white_mw099.bmp","Shared","0.2,0.6","10","0.2","258","52"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","253","165678","0.0-18.0-1.52","","182","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","14","Sean","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","14","0.6","263","53"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","254","165928","0.0-18.0-2.52","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","14","Sean","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","14","0.6","258","53"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","255","166931","0.0-18.0-3.52","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Sean","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","14","0.6","268","53"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","256","167084","0.0-18.0-1.53","","153","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","14","Jonathan","trustrating_stim/white_mw099.bmp","Kept","0.2,0.6","10","0.2","273","54"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","257","167336","0.0-18.0-2.53","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","14","Jonathan","trustrating_stim/white_mw099.bmp","Kept","0.2,0.6","10","0.2","268","54"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","258","168337","0.0-18.0-3.53","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Jonathan","trustrating_stim/white_mw099.bmp","Kept","0.2,0.6","10","0.2","268","54"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","259","168444","0.0-18.0-1.54","","107","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","14","Richard","trustrating_stim/white_mw084.bmp","Shared","0.8,0.4","11","0.8","273","55"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","260","168696","0.0-18.0-2.54","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","14","Richard","trustrating_stim/white_mw084.bmp","Shared","0.8,0.4","11","0.8","268","55"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","261","169697","0.0-18.0-3.54","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Richard","trustrating_stim/white_mw084.bmp","Shared","0.8,0.4","11","0.8","278","55"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","262","169858","0.0-18.0-1.55","","161","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","14","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","283","56"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","263","170110","0.0-18.0-2.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","14","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","278","56"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","264","171110","0.0-18.0-3.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","288","56"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","265","171286","0.0-18.0-1.56","","176","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","15","Jonathan","trustrating_stim/white_mw099.bmp","Kept","0.2,0.6","10","0.2","293","57"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","266","171536","0.0-18.0-2.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","15","Jonathan","trustrating_stim/white_mw099.bmp","Kept","0.2,0.6","10","0.2","288","57"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","267","172537","0.0-18.0-3.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Jonathan","trustrating_stim/white_mw099.bmp","Kept","0.2,0.6","10","0.2","288","57"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","268","172628","0.0-18.0-1.57","","90","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","15","Richard","trustrating_stim/white_mw084.bmp","Shared","0.8,0.4","11","0.8","293","58"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","269","172880","0.0-18.0-2.57","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","15","Richard","trustrating_stim/white_mw084.bmp","Shared","0.8,0.4","11","0.8","288","58"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","270","173881","0.0-18.0-3.57","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Richard","trustrating_stim/white_mw084.bmp","Shared","0.8,0.4","11","0.8","298","58"
"","","","decision","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","271","174070","0.0-18.0-1.58","","189","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","15","Sean","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","14","0.6","303","59"
"","","","decisionFB","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","272","174320","0.0-18.0-2.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","15","Sean","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","14","0.6","298","59"
"","","","feedback","dfghdfgh","bdp_trlrn","Tue Oct 05 2021 13:21:44 GMT-0400 (Eastern Daylight Time)","255085","Untrustworthy,Trustworthy","html-keyboard-response","273","175323","0.0-18.0-3.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Sean","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","14","0.6","298","59"
