"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","107","90208","0.0-5.0-3.33","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$26<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$11","$26","1","11","26",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","108","90714","0.0-5.0-1.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","109","91848","0.0-5.0-2.34","","1130","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$16<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$16","$28","1","16","28","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","110","92105","0.0-5.0-3.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$28<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$16<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$16","$28","1","16","28",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","111","92610","0.0-5.0-1.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","112","93336","0.0-5.0-2.35","","724","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$95<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40","$95","1","40","95","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","113","93589","0.0-5.0-3.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$95<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40","$95","1","40","95",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","114","94095","0.0-5.0-1.36","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","115","95433","0.0-5.0-2.36","","1335","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31","$78","1","31","78","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","116","95690","0.0-5.0-3.36","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31","$78","1","31","78",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","117","96196","0.0-5.0-1.37","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","118","97106","0.0-5.0-2.37","","910","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$12<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$3","$12","0","3","12","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","119","97364","0.0-5.0-3.37","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$12<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$3","$12","0","3","12",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","120","97867","0.0-5.0-1.38","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","121","98658","0.0-5.0-2.38","","788","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$10<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$10","$40","1","10","40","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","122","98915","0.0-5.0-3.38","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$40<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$10<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$10","$40","1","10","40",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","123","99421","0.0-5.0-1.39","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","124","100515","0.0-5.0-2.39","","1091","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$98<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$53<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$53","$98","1","53","98","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","125","100772","0.0-5.0-3.39","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$98<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$53<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$53","$98","1","53","98",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","126","101279","0.0-5.0-1.40","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","127","102354","0.0-5.0-2.40","","1073","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$3","$17","1","3","17","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","128","102610","0.0-5.0-3.40","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$17<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$3","$17","1","3","17",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","129","103114","0.0-5.0-1.41","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","130","104751","0.0-5.0-2.41","","1635","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$37<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$44<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$37","$44","0","37","44","SURE"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","131","105008","0.0-5.0-3.41","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$37<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$44<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$37","$44","0","37","44",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","132","105513","0.0-5.0-1.42","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","133","106710","0.0-5.0-2.42","","1194","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$15<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$6","$15","0","6","15","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","134","106963","0.0-5.0-3.42","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$15<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$6","$15","0","6","15",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","135","107471","0.0-5.0-1.43","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","136","108911","0.0-5.0-2.43","","1435","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$58<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$58","$69","1","58","69","SURE"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","137","109167","0.0-5.0-3.43","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$58<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$58","$69","1","58","69",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","138","109671","0.0-5.0-1.44","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","139","111060","0.0-5.0-2.44","","1387","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$1","$30","1","1","30","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","140","111317","0.0-5.0-3.44","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$1","$30","1","1","30",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","141","111824","0.0-5.0-1.45","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","142","113620","0.0-5.0-2.45","","1794","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$34<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15","$34","0","15","34","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","143","113877","0.0-5.0-3.45","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$15","$34","0","15","34",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","144","114380","0.0-5.0-1.46","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","145","116557","0.0-5.0-2.46","","2174","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$29<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$46<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$29","$46","0","29","46","SURE"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","146","116813","0.0-5.0-3.46","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$29<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$46<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$29","$46","0","29","46",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","147","117318","0.0-5.0-1.47","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","148","119043","0.0-5.0-2.47","","1724","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$37<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20","$37","1","20","37","SURE"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","149","119300","0.0-5.0-3.47","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$37<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$20<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20","$37","1","20","37",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","150","119807","0.0-5.0-1.48","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","151","121768","0.0-5.0-2.48","","1958","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$39<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$81<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$39","$81","0","39","81","SURE"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","152","122024","0.0-5.0-3.48","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$39<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$81<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$39","$81","0","39","81",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","153","122530","0.0-5.0-1.49","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","154","123775","0.0-5.0-2.49","","1243","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$26<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$92<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$26","$92","0","26","92","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","155","124030","0.0-5.0-3.49","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$26<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$92<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$26","$92","0","26","92",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","156","124537","0.0-5.0-1.50","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","157","126793","0.0-5.0-2.50","","2254","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$65<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$46<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$46","$65","1","46","65","SURE"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","158","127047","0.0-5.0-3.50","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$65<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$46<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$46","$65","1","46","65",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","159","127555","0.0-5.0-1.51","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
