"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","108","78078","0.0-5.0-1.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","109","78693","0.0-5.0-2.34","","614","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$68<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$30","$68","1","30","68","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","110","78950","0.0-5.0-3.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$68<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$30","$68","1","30","68",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","111","79456","0.0-5.0-1.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","112","80005","0.0-5.0-2.35","","548","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$65<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$46<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$46","$65","1","46","65","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","113","80257","0.0-5.0-3.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$65<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$46<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$46","$65","1","46","65",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","114","80761","0.0-5.0-1.36","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","115","81275","0.0-5.0-2.36","","513","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$12<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$12","$35","1","12","35","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","116","81530","0.0-5.0-3.36","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$12<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$12","$35","1","12","35",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","117","82034","0.0-5.0-1.37","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","118","82507","0.0-5.0-2.37","","473","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$29<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14","$29","0","14","29","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","119","82764","0.0-5.0-3.37","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$29<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14","$29","0","14","29",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","120","83267","0.0-5.0-1.38","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","121","83791","0.0-5.0-2.38","","524","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$64<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$2","$64","0","2","64","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","122","84044","0.0-5.0-3.38","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$2<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$64<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$2","$64","0","2","64",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","123","84545","0.0-5.0-1.39","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","124","85196","0.0-5.0-2.39","","649","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$46<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$29<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$29","$46","1","29","46","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","125","85452","0.0-5.0-3.39","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$46<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$29<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$29","$46","1","29","46",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","126","85954","0.0-5.0-1.40","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","127","86460","0.0-5.0-2.40","","504","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$12<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$3","$12","0","3","12","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","128","86716","0.0-5.0-3.40","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$3<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$12<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$3","$12","0","3","12",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","129","87220","0.0-5.0-1.41","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","130","87818","0.0-5.0-2.41","","597","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$3","$17","1","3","17","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","131","88071","0.0-5.0-3.41","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$3<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$3","$17","1","3","17",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","132","88576","0.0-5.0-1.42","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","133","89041","0.0-5.0-2.42","","464","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$78<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31","$78","0","31","78","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","134","89294","0.0-5.0-3.42","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$31<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$78<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31","$78","0","31","78",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","135","89800","0.0-5.0-1.43","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","136","90451","0.0-5.0-2.43","","650","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$66<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33","$66","1","33","66","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","137","90707","0.0-5.0-3.43","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$66<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$33<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33","$66","1","33","66",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","138","91213","0.0-5.0-1.44","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","139","91748","0.0-5.0-2.44","","534","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$8<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$23<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$8","$23","0","8","23","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","140","92005","0.0-5.0-3.44","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$8<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$23<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$8","$23","0","8","23",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","141","92510","0.0-5.0-1.45","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","142","93078","0.0-5.0-2.45","","568","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$32<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$9<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$9","$32","1","9","32","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","143","93332","0.0-5.0-3.45","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$32<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$9<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$9","$32","1","9","32",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","144","93835","0.0-5.0-1.46","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","145","94308","0.0-5.0-2.46","","473","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$26<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$92<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$26","$92","0","26","92","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","146","94565","0.0-5.0-3.46","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$26<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$92<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$26","$92","0","26","92",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","147","95070","0.0-5.0-1.47","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","148","95703","0.0-5.0-2.47","","632","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$86<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$45<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$45","$86","1","45","86","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","149","95955","0.0-5.0-3.47","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$86<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$45<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$45","$86","1","45","86",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","150","96461","0.0-5.0-1.48","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","151","97004","0.0-5.0-2.48","","543","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$44<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$37<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$37","$44","1","37","44","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","152","97260","0.0-5.0-3.48","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$44<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$37<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$37","$44","1","37","44",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","153","97766","0.0-5.0-1.49","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","154","98280","0.0-5.0-2.49","","512","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$4","$14","1","4","14","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","155","98537","0.0-5.0-3.49","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$4<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$4","$14","1","4","14",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","156","99042","0.0-5.0-1.50","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","157","99514","0.0-5.0-2.50","","472","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$63<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$100<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$63","$100","0","63","10","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","158","99771","0.0-5.0-3.50","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$63<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$100<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$63","$100","0","63","10",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","159","100274","0.0-5.0-1.51","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","160","100796","0.0-5.0-2.51","","521","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$43<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$17","$43","0","17","43","SURE"
