"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen","numBlurs"
"html-keyboard-response","106","102206","0.0-5.0-3.33","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$53<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$98<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$53","$98","0","53","98","",""
"html-keyboard-response","107","102711","0.0-5.0-1.34","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","108","103312","0.0-5.0-2.34","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","600","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$70<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24","$70","0","24","70","RISKY",""
"html-keyboard-response","109","103568","0.0-5.0-3.34","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$70<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24","$70","0","24","70","",""
"html-keyboard-response","110","104073","0.0-5.0-1.35","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","111","104651","0.0-5.0-2.35","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","577","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$80<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20","$80","0","20","80","RISKY",""
"html-keyboard-response","112","104911","0.0-5.0-3.35","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20","$80","0","20","80","",""
"html-keyboard-response","113","105414","0.0-5.0-1.36","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","114","105941","0.0-5.0-2.36","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","526","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$6","$15","1","6","15","RISKY",""
"html-keyboard-response","115","106200","0.0-5.0-3.36","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$15<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$6","$15","1","6","15","",""
"html-keyboard-response","116","106703","0.0-5.0-1.37","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","117","107131","0.0-5.0-2.37","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","428","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$21<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$25<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$21","$25","0","21","25","RISKY",""
"html-keyboard-response","118","107390","0.0-5.0-3.37","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$21<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$21","$25","0","21","25","",""
"html-keyboard-response","119","107895","0.0-5.0-1.38","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","120","108761","0.0-5.0-2.38","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","866","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$4","$14","1","4","14","RISKY",""
"html-keyboard-response","121","109015","0.0-5.0-3.38","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$14<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$4","$14","1","4","14","",""
"html-keyboard-response","122","109518","0.0-5.0-1.39","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","123","110256","0.0-5.0-2.39","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","737","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$42<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22","$42","1","22","42","RISKY",""
"html-keyboard-response","124","110511","0.0-5.0-3.39","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$42<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22","$42","1","22","42","",""
"html-keyboard-response","125","111016","0.0-5.0-1.40","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","126","111579","0.0-5.0-2.40","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","562","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$10<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$40<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$10","$40","0","10","40","RISKY",""
"html-keyboard-response","127","111840","0.0-5.0-3.40","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$10<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$40<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$10","$40","0","10","40","",""
"html-keyboard-response","128","112342","0.0-5.0-1.41","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","129","112844","0.0-5.0-2.41","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","500","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$32<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$9<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$9","$32","1","9","32","RISKY",""
"html-keyboard-response","130","113104","0.0-5.0-3.41","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$32<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$9<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$9","$32","1","9","32","",""
"html-keyboard-response","131","113607","0.0-5.0-1.42","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","132","114216","0.0-5.0-2.42","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","608","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$51<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19","$51","0","19","51","RISKY",""
"html-keyboard-response","133","114470","0.0-5.0-3.42","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$51<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19","$51","0","19","51","",""
"html-keyboard-response","134","114975","0.0-5.0-1.43","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","135","115632","0.0-5.0-2.43","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","655","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$47<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27","$47","1","27","47","RISKY",""
"html-keyboard-response","136","115887","0.0-5.0-3.43","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$47<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27","$47","1","27","47","",""
"html-keyboard-response","137","116392","0.0-5.0-1.44","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","138","116960","0.0-5.0-2.44","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","568","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$58<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$58","$69","0","58","69","SURE",""
"html-keyboard-response","139","117216","0.0-5.0-3.44","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$58<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$58","$69","0","58","69","",""
"html-keyboard-response","140","117721","0.0-5.0-1.45","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","141","119186","0.0-5.0-2.45","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","1464","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14","$22","1","14","22","SURE",""
"html-keyboard-response","142","119439","0.0-5.0-3.45","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14","$22","1","14","22","",""
"html-keyboard-response","143","119944","0.0-5.0-1.46","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","144","120517","0.0-5.0-2.46","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","571","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25","$54","1","25","54","RISKY",""
"html-keyboard-response","145","120774","0.0-5.0-3.46","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25","$54","1","25","54","",""
"html-keyboard-response","146","121279","0.0-5.0-1.47","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","147","121793","0.0-5.0-2.47","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","513","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$64<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$2","$64","1","2","64","RISKY",""
"html-keyboard-response","148","122048","0.0-5.0-3.47","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$64<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$2","$64","1","2","64","",""
"html-keyboard-response","149","122551","0.0-5.0-1.48","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","150","123281","0.0-5.0-2.48","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","729","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$48<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34","$48","0","34","48","RISKY",""
"html-keyboard-response","151","123538","0.0-5.0-3.48","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$48<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34","$48","0","34","48","",""
"html-keyboard-response","152","124049","0.0-5.0-1.49","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","153","124724","0.0-5.0-2.49","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","675","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$42<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$73<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$42","$73","0","42","73","RISKY",""
"html-keyboard-response","154","124983","0.0-5.0-3.49","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$42<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$73<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$42","$73","0","42","73","",""
"html-keyboard-response","155","125490","0.0-5.0-1.50","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","156","125929","0.0-5.0-2.50","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","438","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$43<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$17","$43","0","17","43","RISKY",""
"html-keyboard-response","157","126185","0.0-5.0-3.50","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$43<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$17","$43","0","17","43","",""
"html-keyboard-response","158","126687","0.0-5.0-1.51","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
