"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","107","80586","0.0-5.0-3.33","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$29<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$46<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$29","$46","0","29","46",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","108","81093","0.0-5.0-1.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","109","81749","0.0-5.0-2.34","","655","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$37<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20","$37","1","20","37","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","110","82006","0.0-5.0-3.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$37<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$20<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20","$37","1","20","37",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","111","82511","0.0-5.0-1.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","112","84155","0.0-5.0-2.35","","1642","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$64<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$2","$64","0","2","64","RISKY"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","113","84413","0.0-5.0-3.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$64<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$2","$64","0","2","64",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","114","84920","0.0-5.0-1.36","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","115","87146","0.0-5.0-2.36","","2225","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$47<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27","$47","0","27","47","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","116","87403","0.0-5.0-3.36","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$27<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$47<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27","$47","0","27","47",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","117","87910","0.0-5.0-1.37","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","118","88591","0.0-5.0-2.37","","678","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$95<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40","$95","1","40","95","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","119","88848","0.0-5.0-3.37","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$95<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$40<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40","$95","1","40","95",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","120","89351","0.0-5.0-1.38","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","121","89939","0.0-5.0-2.38","","586","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$45<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$86<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$45","$86","0","45","86","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","122","90195","0.0-5.0-3.38","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$45<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$86<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$45","$86","0","45","86",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","123","90704","0.0-5.0-1.39","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","124","91650","0.0-5.0-2.39","","943","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$50<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$5","$50","0","5","50","RISKY"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","125","91907","0.0-5.0-3.39","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$5","$50","0","5","50",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","126","92412","0.0-5.0-1.40","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","127","93471","0.0-5.0-2.40","","1056","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$48<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34","$48","0","34","48","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","128","93729","0.0-5.0-3.40","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$48<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34","$48","0","34","48",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","129","94236","0.0-5.0-1.41","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","130","95742","0.0-5.0-2.41","","1505","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$81<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$39<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$39","$81","1","39","81","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","131","95998","0.0-5.0-3.41","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$81<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$39<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$39","$81","1","39","81",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","132","96503","0.0-5.0-1.42","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","133","97544","0.0-5.0-2.42","","1038","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$16<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$5","$16","0","5","16","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","134","97796","0.0-5.0-3.42","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$5<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$16<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$5","$16","0","5","16",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","135","98303","0.0-5.0-1.43","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","136","99142","0.0-5.0-2.43","","837","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$42<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22","$42","0","22","42","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","137","99398","0.0-5.0-3.43","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$42<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22","$42","0","22","42",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","138","99905","0.0-5.0-1.44","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","139","100738","0.0-5.0-2.44","","829","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$16<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$16","$28","1","16","28","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","140","100995","0.0-5.0-3.44","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$16<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$16","$28","1","16","28",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","141","101499","0.0-5.0-1.45","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","142","102245","0.0-5.0-2.45","","745","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$8<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$45<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$8","$45","0","8","45","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","143","102502","0.0-5.0-3.45","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$8<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$45<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$8","$45","0","8","45",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","144","103008","0.0-5.0-1.46","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","145","103753","0.0-5.0-2.46","","742","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$6","$15","1","6","15","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","146","104009","0.0-5.0-3.46","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$6<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$6","$15","1","6","15",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","147","104513","0.0-5.0-1.47","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","148","105326","0.0-5.0-2.47","","811","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$62<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11","$62","1","11","62","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","149","105582","0.0-5.0-3.47","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$62<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$11<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11","$62","1","11","62",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","150","106088","0.0-5.0-1.48","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","151","107015","0.0-5.0-2.48","","925","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$66<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33","$66","1","33","66","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","152","107271","0.0-5.0-3.48","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$66<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$33<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33","$66","1","33","66",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","153","107777","0.0-5.0-1.49","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","154","108592","0.0-5.0-2.49","","811","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$36<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$18<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$18","$36","1","18","36","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","155","108848","0.0-5.0-3.49","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$36<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$18<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$18","$36","1","18","36",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","156","109354","0.0-5.0-1.50","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","157","109968","0.0-5.0-2.50","","608","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$51<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$19<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19","$51","1","19","51","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","158","110225","0.0-5.0-3.50","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$51<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$19<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19","$51","1","19","51",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","159","110729","0.0-5.0-1.51","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
