"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"html-keyboard-response","106","121035","0.0-5.0-3.33","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$6<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$15<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$6","$15","0","6","15",""
"html-keyboard-response","107","121539","0.0-5.0-1.34","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","108","123277","0.0-5.0-2.34","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1737","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$63<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$100<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$63","$100","0","63","10","RISKY"
"html-keyboard-response","109","123529","0.0-5.0-3.34","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$63<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$100<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$63","$100","0","63","10",""
"html-keyboard-response","110","124031","0.0-5.0-1.35","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","111","125301","0.0-5.0-2.35","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1267","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$64<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$2","$64","1","2","64","RISKY"
"html-keyboard-response","112","125554","0.0-5.0-3.35","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$64<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$2","$64","1","2","64",""
"html-keyboard-response","113","126057","0.0-5.0-1.36","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","114","127661","0.0-5.0-2.36","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1602","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$8<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$23<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$8","$23","0","8","23","SURE"
"html-keyboard-response","115","127914","0.0-5.0-3.36","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$8<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$23<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$8","$23","0","8","23",""
"html-keyboard-response","116","128415","0.0-5.0-1.37","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","117","129867","0.0-5.0-2.37","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1450","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$70<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24","$70","0","24","70","RISKY"
"html-keyboard-response","118","130120","0.0-5.0-3.37","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$70<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24","$70","0","24","70",""
"html-keyboard-response","119","130621","0.0-5.0-1.38","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","120","131822","0.0-5.0-2.38","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1198","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$13","$24","1","13","24","SURE"
"html-keyboard-response","121","132077","0.0-5.0-3.38","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$13<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$13","$24","1","13","24",""
"html-keyboard-response","122","132578","0.0-5.0-1.39","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","123","133471","0.0-5.0-2.39","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","890","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$62<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11","$62","0","11","62","RISKY"
"html-keyboard-response","124","133724","0.0-5.0-3.39","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$62<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11","$62","0","11","62",""
"html-keyboard-response","125","134227","0.0-5.0-1.40","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","126","135870","0.0-5.0-2.40","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1640","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$37<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20","$37","1","20","37","SURE"
"html-keyboard-response","127","136123","0.0-5.0-3.40","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$37<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$20<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20","$37","1","20","37",""
"html-keyboard-response","128","136627","0.0-5.0-1.41","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","129","139095","0.0-5.0-2.41","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","2466","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$26<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11","$26","1","11","26","SURE"
"html-keyboard-response","130","139348","0.0-5.0-3.41","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$26<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$11<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11","$26","1","11","26",""
"html-keyboard-response","131","139850","0.0-5.0-1.42","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","132","141095","0.0-5.0-2.42","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1243","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$12<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$12","$27","1","12","27","SURE"
"html-keyboard-response","133","141348","0.0-5.0-3.42","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$12<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$12","$27","1","12","27",""
"html-keyboard-response","134","141851","0.0-5.0-1.43","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","135","142848","0.0-5.0-2.43","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","995","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$51<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19","$51","0","19","51","RISKY"
"html-keyboard-response","136","143099","0.0-5.0-3.43","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$51<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19","$51","0","19","51",""
"html-keyboard-response","137","143602","0.0-5.0-1.44","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","138","144932","0.0-5.0-2.44","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1329","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$10<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$19<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$10","$19","0","10","19","SURE"
"html-keyboard-response","139","145184","0.0-5.0-3.44","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$10<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$19<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$10","$19","0","10","19",""
"html-keyboard-response","140","145687","0.0-5.0-1.45","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","141","147312","0.0-5.0-2.45","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1622","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$98<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$53<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$53","$98","1","53","98","RISKY"
"html-keyboard-response","142","147565","0.0-5.0-3.45","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$98<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$53<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$53","$98","1","53","98",""
"html-keyboard-response","143","148067","0.0-5.0-1.46","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","144","149268","0.0-5.0-2.46","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1199","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$20","$80","1","20","80","RISKY"
"html-keyboard-response","145","149520","0.0-5.0-3.46","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$20","$80","1","20","80",""
"html-keyboard-response","146","150022","0.0-5.0-1.47","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","147","151070","0.0-5.0-2.47","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1045","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$1","$33","1","1","33","SURE"
"html-keyboard-response","148","151323","0.0-5.0-3.47","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$1<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$1","$33","1","1","33",""
"html-keyboard-response","149","151827","0.0-5.0-1.48","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","150","153113","0.0-5.0-2.48","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1283","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$3","$17","1","3","17","SURE"
"html-keyboard-response","151","153365","0.0-5.0-3.48","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$3<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$3","$17","1","3","17",""
"html-keyboard-response","152","153868","0.0-5.0-1.49","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","153","155287","0.0-5.0-2.49","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1416","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$45<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$86<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$45","$86","0","45","86","RISKY"
"html-keyboard-response","154","155540","0.0-5.0-3.49","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$45<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$86<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$45","$86","0","45","86",""
"html-keyboard-response","155","156043","0.0-5.0-1.50","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","156","158212","0.0-5.0-2.50","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","2166","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$68<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$30","$68","1","30","68","RISKY"
"html-keyboard-response","157","158466","0.0-5.0-3.50","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$68<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$30","$68","1","30","68",""
"html-keyboard-response","158","158968","0.0-5.0-1.51","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
