"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","235","138439","0.0-5.0-1.115","","971","","","img/red_ww/choose11.jpg","1","110","green","0.5","0.1","0.1","l","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","236","139045","0.0-5.0-2.115","","","","","","","110","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":50},{""stimulus"":""img/green_lw/2.jpg"",""time"":113},{""stimulus"":""img/green_lw/3.jpg"",""time"":159},{""stimulus"":""img/green_lw/4.jpg"",""time"":205},{""stimulus"":""img/green_lw/5.jpg"",""time"":266},{""stimulus"":""img/green_lw/6.jpg"",""time"":312},{""stimulus"":""img/green_lw/7.jpg"",""time"":351},{""stimulus"":""img/green_lw/8.jpg"",""time"":404},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":514},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","237","139209","0.0-5.0-1.116","","162","","","img/green_lw/choose11.jpg","1","109","green","0.5","0.1","0.1","l","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","238","139819","0.0-5.0-2.116","","","","","","","109","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":54},{""stimulus"":""img/green_lw/2.jpg"",""time"":100},{""stimulus"":""img/green_lw/3.jpg"",""time"":161},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":253},{""stimulus"":""img/green_lw/6.jpg"",""time"":315},{""stimulus"":""img/green_lw/7.jpg"",""time"":363},{""stimulus"":""img/green_lw/8.jpg"",""time"":409},{""stimulus"":""img/green_lw/9.jpg"",""time"":454},{""stimulus"":""img/green_lw/10.jpg"",""time"":516},{""stimulus"":""img/green_lw/11.jpg"",""time"":563}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","239","140162","0.0-5.0-1.117","","342","","","img/green_lw/choose11.jpg","1","108","green","0.5","0.1","0.1","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","240","140769","0.0-5.0-2.117","","","","","","","108","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":58},{""stimulus"":""img/green_ww/2.jpg"",""time"":106},{""stimulus"":""img/green_ww/3.jpg"",""time"":152},{""stimulus"":""img/green_ww/4.jpg"",""time"":214},{""stimulus"":""img/green_ww/5.jpg"",""time"":262},{""stimulus"":""img/green_ww/6.jpg"",""time"":309},{""stimulus"":""img/green_ww/7.jpg"",""time"":355},{""stimulus"":""img/green_ww/8.jpg"",""time"":402},{""stimulus"":""img/green_ww/9.jpg"",""time"":464},{""stimulus"":""img/green_ww/10.jpg"",""time"":511},{""stimulus"":""img/green_ww/11.jpg"",""time"":557}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","241","141291","0.0-5.0-1.118","","522","","","img/green_ww/choose11.jpg","1","107","green","0.5","0.1","0.1","l","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","242","141893","0.0-5.0-2.118","","","","","","","107","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":62},{""stimulus"":""img/green_lw/2.jpg"",""time"":109},{""stimulus"":""img/green_lw/3.jpg"",""time"":156},{""stimulus"":""img/green_lw/4.jpg"",""time"":202},{""stimulus"":""img/green_lw/5.jpg"",""time"":250},{""stimulus"":""img/green_lw/6.jpg"",""time"":309},{""stimulus"":""img/green_lw/7.jpg"",""time"":356},{""stimulus"":""img/green_lw/8.jpg"",""time"":402},{""stimulus"":""img/green_lw/9.jpg"",""time"":464},{""stimulus"":""img/green_lw/10.jpg"",""time"":510},{""stimulus"":""img/green_lw/11.jpg"",""time"":556}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","243","142381","0.0-5.0-1.119","","486","","","img/green_lw/choose11.jpg","2","106","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","244","142982","0.0-5.0-2.119","","","","","","","106","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":114},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":208},{""stimulus"":""img/red_lw/5.jpg"",""time"":254},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":410},{""stimulus"":""img/red_lw/9.jpg"",""time"":456},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":564}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","245","143286","0.0-5.0-1.120","","304","","","img/red_lw/choose11.jpg","2","105","red","0.5","0.1","0.5","l","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","246","143891","0.0-5.0-2.120","","","","","","","105","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":62},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":155},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":263},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":356},{""stimulus"":""img/red_ll/8.jpg"",""time"":403},{""stimulus"":""img/red_ll/9.jpg"",""time"":466},{""stimulus"":""img/red_ll/10.jpg"",""time"":512},{""stimulus"":""img/red_ll/11.jpg"",""time"":558}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","247","144168","0.0-5.0-1.121","","276","","","img/red_ll/choose11.jpg","2","104","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","248","144774","0.0-5.0-2.121","","","","","","","104","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":65},{""stimulus"":""img/red_lw/2.jpg"",""time"":112},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":266},{""stimulus"":""img/red_lw/6.jpg"",""time"":312},{""stimulus"":""img/red_lw/7.jpg"",""time"":359},{""stimulus"":""img/red_lw/8.jpg"",""time"":405},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":514},{""stimulus"":""img/red_lw/11.jpg"",""time"":561}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","249","145212","0.0-5.0-1.122","","437","","","img/red_lw/choose11.jpg","2","103","red","0.5","0.1","0.5","l","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","250","145821","0.0-5.0-2.122","","","","","","","103","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":208},{""stimulus"":""img/red_ll/5.jpg"",""time"":254},{""stimulus"":""img/red_ll/6.jpg"",""time"":315},{""stimulus"":""img/red_ll/7.jpg"",""time"":362},{""stimulus"":""img/red_ll/8.jpg"",""time"":408},{""stimulus"":""img/red_ll/9.jpg"",""time"":454},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":563}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","251","146225","0.0-5.0-1.123","","403","","","img/red_ll/choose11.jpg","2","102","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","252","146826","0.0-5.0-2.123","","","","","","","102","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":63},{""stimulus"":""img/red_lw/2.jpg"",""time"":109},{""stimulus"":""img/red_lw/3.jpg"",""time"":155},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":262},{""stimulus"":""img/red_lw/6.jpg"",""time"":309},{""stimulus"":""img/red_lw/7.jpg"",""time"":356},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":463},{""stimulus"":""img/red_lw/10.jpg"",""time"":510},{""stimulus"":""img/red_lw/11.jpg"",""time"":556}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","253","147124","0.0-5.0-1.124","","297","","","img/red_lw/choose11.jpg","2","101","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","254","147739","0.0-5.0-2.124","","","","","","","101","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":61},{""stimulus"":""img/red_lw/2.jpg"",""time"":108},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":216},{""stimulus"":""img/red_lw/5.jpg"",""time"":261},{""stimulus"":""img/red_lw/6.jpg"",""time"":309},{""stimulus"":""img/red_lw/7.jpg"",""time"":355},{""stimulus"":""img/red_lw/8.jpg"",""time"":416},{""stimulus"":""img/red_lw/9.jpg"",""time"":461},{""stimulus"":""img/red_lw/10.jpg"",""time"":508},{""stimulus"":""img/red_lw/11.jpg"",""time"":555}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","255","148244","0.0-5.0-1.125","","504","","","img/red_lw/choose11.jpg","2","100","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","256","148852","0.0-5.0-2.125","","","","","","","100","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":117},{""stimulus"":""img/red_lw/3.jpg"",""time"":161},{""stimulus"":""img/red_lw/4.jpg"",""time"":208},{""stimulus"":""img/red_lw/5.jpg"",""time"":253},{""stimulus"":""img/red_lw/6.jpg"",""time"":314},{""stimulus"":""img/red_lw/7.jpg"",""time"":361},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":514},{""stimulus"":""img/red_lw/11.jpg"",""time"":561}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","257","149605","0.0-5.0-1.126","","753","","","img/red_lw/choose11.jpg","2","99","red","0.5","0.1","0.5","l","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","258","150220","0.0-5.0-2.126","","","","","","","99","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":158},{""stimulus"":""img/red_ll/4.jpg"",""time"":210},{""stimulus"":""img/red_ll/5.jpg"",""time"":256},{""stimulus"":""img/red_ll/6.jpg"",""time"":303},{""stimulus"":""img/red_ll/7.jpg"",""time"":365},{""stimulus"":""img/red_ll/8.jpg"",""time"":412},{""stimulus"":""img/red_ll/9.jpg"",""time"":459},{""stimulus"":""img/red_ll/10.jpg"",""time"":506},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","259","151238","0.0-5.0-1.127","","1017","","","img/red_ll/choose11.jpg","2","98","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","260","151845","0.0-5.0-2.127","","","","","","","98","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":66},{""stimulus"":""img/red_lw/2.jpg"",""time"":112},{""stimulus"":""img/red_lw/3.jpg"",""time"":158},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":266},{""stimulus"":""img/red_lw/6.jpg"",""time"":312},{""stimulus"":""img/red_lw/7.jpg"",""time"":359},{""stimulus"":""img/red_lw/8.jpg"",""time"":405},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":513},{""stimulus"":""img/red_lw/11.jpg"",""time"":559}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","261","152396","0.0-5.0-1.128","","551","","","img/red_lw/choose11.jpg","2","97","red","0.5","0.1","0.5","l","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","262","153005","0.0-5.0-2.128","","","","","","","97","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":54},{""stimulus"":""img/red_ll/2.jpg"",""time"":115},{""stimulus"":""img/red_ll/3.jpg"",""time"":160},{""stimulus"":""img/red_ll/4.jpg"",""time"":209},{""stimulus"":""img/red_ll/5.jpg"",""time"":254},{""stimulus"":""img/red_ll/6.jpg"",""time"":317},{""stimulus"":""img/red_ll/7.jpg"",""time"":363},{""stimulus"":""img/red_ll/8.jpg"",""time"":410},{""stimulus"":""img/red_ll/9.jpg"",""time"":456},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":563}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","263","153443","0.0-5.0-1.129","","437","","","img/red_ll/choose11.jpg","2","96","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","264","154057","0.0-5.0-2.129","","","","","","","96","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":59},{""stimulus"":""img/red_lw/2.jpg"",""time"":106},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":213},{""stimulus"":""img/red_lw/5.jpg"",""time"":260},{""stimulus"":""img/red_lw/6.jpg"",""time"":306},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":413},{""stimulus"":""img/red_lw/9.jpg"",""time"":459},{""stimulus"":""img/red_lw/10.jpg"",""time"":505},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","265","154456","0.0-5.0-1.130","","398","","","img/red_lw/choose11.jpg","2","95","red","0.5","0.1","0.5","l","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","266","155063","0.0-5.0-2.130","","","","","","","95","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":65},{""stimulus"":""img/red_ll/2.jpg"",""time"":111},{""stimulus"":""img/red_ll/3.jpg"",""time"":158},{""stimulus"":""img/red_ll/4.jpg"",""time"":204},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":311},{""stimulus"":""img/red_ll/7.jpg"",""time"":359},{""stimulus"":""img/red_ll/8.jpg"",""time"":406},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":514},{""stimulus"":""img/red_ll/11.jpg"",""time"":561}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","267","155242","0.0-5.0-1.131","","177","","","img/red_ll/choose11.jpg","2","94","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","268","155843","0.0-5.0-2.131","","","","","","","94","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":54},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":162},{""stimulus"":""img/red_lw/4.jpg"",""time"":209},{""stimulus"":""img/red_lw/5.jpg"",""time"":250},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":365},{""stimulus"":""img/red_lw/8.jpg"",""time"":411},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":564}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","269","156141","0.0-5.0-1.132","","296","","","img/red_lw/choose11.jpg","2","93","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","270","156751","0.0-5.0-2.132","","","","","","","93","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":113},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":207},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":314},{""stimulus"":""img/red_lw/7.jpg"",""time"":360},{""stimulus"":""img/red_lw/8.jpg"",""time"":407},{""stimulus"":""img/red_lw/9.jpg"",""time"":455},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":564}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","271","157029","0.0-5.0-1.133","","277","","","img/red_lw/choose11.jpg","2","92","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","272","157637","0.0-5.0-2.133","","","","","","","92","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":65},{""stimulus"":""img/red_lw/2.jpg"",""time"":111},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":200},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":314},{""stimulus"":""img/red_lw/7.jpg"",""time"":361},{""stimulus"":""img/red_lw/8.jpg"",""time"":407},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":515},{""stimulus"":""img/red_lw/11.jpg"",""time"":561}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","273","157906","0.0-5.0-1.134","","268","","","img/red_lw/choose11.jpg","2","91","red","0.5","0.1","0.5","l","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","274","158522","0.0-5.0-2.134","","","","","","","91","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":58},{""stimulus"":""img/red_ll/2.jpg"",""time"":104},{""stimulus"":""img/red_ll/3.jpg"",""time"":165},{""stimulus"":""img/red_ll/4.jpg"",""time"":212},{""stimulus"":""img/red_ll/5.jpg"",""time"":260},{""stimulus"":""img/red_ll/6.jpg"",""time"":305},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":414},{""stimulus"":""img/red_ll/9.jpg"",""time"":461},{""stimulus"":""img/red_ll/10.jpg"",""time"":507},{""stimulus"":""img/red_ll/11.jpg"",""time"":554}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","275","158787","0.0-5.0-1.135","","263","","","img/red_ll/choose11.jpg","2","90","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","276","159402","0.0-5.0-2.135","","","","","","","90","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":61},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":154},{""stimulus"":""img/red_lw/4.jpg"",""time"":215},{""stimulus"":""img/red_lw/5.jpg"",""time"":260},{""stimulus"":""img/red_lw/6.jpg"",""time"":306},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":450},{""stimulus"":""img/red_lw/10.jpg"",""time"":506},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","277","159676","0.0-5.0-1.136","","273","","","img/red_lw/choose11.jpg","2","89","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","278","160289","0.0-5.0-2.136","","","","","","","89","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":66},{""stimulus"":""img/red_lw/2.jpg"",""time"":112},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":253},{""stimulus"":""img/red_lw/6.jpg"",""time"":316},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":410},{""stimulus"":""img/red_lw/9.jpg"",""time"":458},{""stimulus"":""img/red_lw/10.jpg"",""time"":506},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","279","160620","0.0-5.0-1.137","","330","","","img/red_lw/choose11.jpg","2","88","red","0.5","0.1","0.5","w","",""
"","","","","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","animation","280","161221","0.0-5.0-2.137","","","","","","","88","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":57},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":212},{""stimulus"":""img/red_lw/5.jpg"",""time"":258},{""stimulus"":""img/red_lw/6.jpg"",""time"":304},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":414},{""stimulus"":""img/red_lw/9.jpg"",""time"":461},{""stimulus"":""img/red_lw/10.jpg"",""time"":507},{""stimulus"":""img/red_lw/11.jpg"",""time"":554}]","[]"
"","","","choice","62f6bc18e456bdf4bc90dd7b","bdp_lott","Thu Mar 30 2023 15:08:06 GMT-0400 (Eastern Daylight Time)","257258","red","green","image-keyboard-response","281","161362","0.0-5.0-1.138","","140","","","img/red_lw/choose11.jpg","2","87","red","0.5","0.1","0.5","w","",""
