"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","230","168988","0.0-5.0-1.112","","662","","","img/red_ll/choose11.jpg","2","113","red","0.5","0.1","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","231","169637","0.0-5.0-2.112","","","","","","","113","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":57},{""stimulus"":""img/red_lw/2.jpg"",""time"":111},{""stimulus"":""img/red_lw/3.jpg"",""time"":166},{""stimulus"":""img/red_lw/4.jpg"",""time"":220},{""stimulus"":""img/red_lw/5.jpg"",""time"":273},{""stimulus"":""img/red_lw/6.jpg"",""time"":325},{""stimulus"":""img/red_lw/7.jpg"",""time"":381},{""stimulus"":""img/red_lw/8.jpg"",""time"":432},{""stimulus"":""img/red_lw/9.jpg"",""time"":483},{""stimulus"":""img/red_lw/10.jpg"",""time"":538},{""stimulus"":""img/red_lw/11.jpg"",""time"":593}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","232","170159","0.0-5.0-1.113","","519","","","img/red_lw/choose11.jpg","2","112","red","0.5","0.1","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","233","170806","0.0-5.0-2.113","","","","","","","112","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":106},{""stimulus"":""img/red_ll/3.jpg"",""time"":159},{""stimulus"":""img/red_ll/4.jpg"",""time"":210},{""stimulus"":""img/red_ll/5.jpg"",""time"":264},{""stimulus"":""img/red_ll/6.jpg"",""time"":317},{""stimulus"":""img/red_ll/7.jpg"",""time"":373},{""stimulus"":""img/red_ll/8.jpg"",""time"":427},{""stimulus"":""img/red_ll/9.jpg"",""time"":485},{""stimulus"":""img/red_ll/10.jpg"",""time"":540},{""stimulus"":""img/red_ll/11.jpg"",""time"":592}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","234","171282","0.0-5.0-1.114","","476","","","img/red_ll/choose11.jpg","2","111","red","0.5","0.1","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","235","171926","0.0-5.0-2.114","","","","","","","111","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":109},{""stimulus"":""img/red_lw/3.jpg"",""time"":162},{""stimulus"":""img/red_lw/4.jpg"",""time"":215},{""stimulus"":""img/red_lw/5.jpg"",""time"":267},{""stimulus"":""img/red_lw/6.jpg"",""time"":322},{""stimulus"":""img/red_lw/7.jpg"",""time"":377},{""stimulus"":""img/red_lw/8.jpg"",""time"":432},{""stimulus"":""img/red_lw/9.jpg"",""time"":484},{""stimulus"":""img/red_lw/10.jpg"",""time"":538},{""stimulus"":""img/red_lw/11.jpg"",""time"":589}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","236","172341","0.0-5.0-1.115","","413","","","img/red_lw/choose11.jpg","2","110","red","0.5","0.1","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","237","172991","0.0-5.0-2.115","","","","","","","110","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":110},{""stimulus"":""img/red_lw/3.jpg"",""time"":164},{""stimulus"":""img/red_lw/4.jpg"",""time"":218},{""stimulus"":""img/red_lw/5.jpg"",""time"":273},{""stimulus"":""img/red_lw/6.jpg"",""time"":326},{""stimulus"":""img/red_lw/7.jpg"",""time"":380},{""stimulus"":""img/red_lw/8.jpg"",""time"":433},{""stimulus"":""img/red_lw/9.jpg"",""time"":487},{""stimulus"":""img/red_lw/10.jpg"",""time"":540},{""stimulus"":""img/red_lw/11.jpg"",""time"":594}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","238","173622","0.0-5.0-1.116","","628","","","img/red_lw/choose11.jpg","2","109","red","0.5","0.1","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","239","174264","0.0-5.0-2.116","","","","","","","109","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":58},{""stimulus"":""img/red_lw/2.jpg"",""time"":111},{""stimulus"":""img/red_lw/3.jpg"",""time"":163},{""stimulus"":""img/red_lw/4.jpg"",""time"":218},{""stimulus"":""img/red_lw/5.jpg"",""time"":274},{""stimulus"":""img/red_lw/6.jpg"",""time"":328},{""stimulus"":""img/red_lw/7.jpg"",""time"":380},{""stimulus"":""img/red_lw/8.jpg"",""time"":433},{""stimulus"":""img/red_lw/9.jpg"",""time"":485},{""stimulus"":""img/red_lw/10.jpg"",""time"":535},{""stimulus"":""img/red_lw/11.jpg"",""time"":590}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","240","174682","0.0-5.0-1.117","","416","","","img/red_lw/choose11.jpg","2","108","red","0.5","0.1","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","241","175328","0.0-5.0-2.117","","","","","","","108","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":111},{""stimulus"":""img/red_ll/3.jpg"",""time"":163},{""stimulus"":""img/red_ll/4.jpg"",""time"":218},{""stimulus"":""img/red_ll/5.jpg"",""time"":272},{""stimulus"":""img/red_ll/6.jpg"",""time"":327},{""stimulus"":""img/red_ll/7.jpg"",""time"":381},{""stimulus"":""img/red_ll/8.jpg"",""time"":435},{""stimulus"":""img/red_ll/9.jpg"",""time"":486},{""stimulus"":""img/red_ll/10.jpg"",""time"":540},{""stimulus"":""img/red_ll/11.jpg"",""time"":593}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","242","176122","0.0-5.0-1.118","","792","","","img/red_ll/choose11.jpg","1","107","green","0.5","0.1","0.1","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","243","176770","0.0-5.0-2.118","","","","","","","107","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":54},{""stimulus"":""img/green_ll/2.jpg"",""time"":106},{""stimulus"":""img/green_ll/3.jpg"",""time"":161},{""stimulus"":""img/green_ll/4.jpg"",""time"":215},{""stimulus"":""img/green_ll/5.jpg"",""time"":272},{""stimulus"":""img/green_ll/6.jpg"",""time"":325},{""stimulus"":""img/green_ll/7.jpg"",""time"":380},{""stimulus"":""img/green_ll/8.jpg"",""time"":434},{""stimulus"":""img/green_ll/9.jpg"",""time"":487},{""stimulus"":""img/green_ll/10.jpg"",""time"":542},{""stimulus"":""img/green_ll/11.jpg"",""time"":593}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","244","177202","0.0-5.0-1.119","","431","","","img/green_ll/choose11.jpg","2","106","red","0.5","0.1","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","245","177843","0.0-5.0-2.119","","","","","","","106","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":108},{""stimulus"":""img/red_lw/3.jpg"",""time"":162},{""stimulus"":""img/red_lw/4.jpg"",""time"":216},{""stimulus"":""img/red_lw/5.jpg"",""time"":269},{""stimulus"":""img/red_lw/6.jpg"",""time"":322},{""stimulus"":""img/red_lw/7.jpg"",""time"":376},{""stimulus"":""img/red_lw/8.jpg"",""time"":431},{""stimulus"":""img/red_lw/9.jpg"",""time"":482},{""stimulus"":""img/red_lw/10.jpg"",""time"":534},{""stimulus"":""img/red_lw/11.jpg"",""time"":590}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","246","178215","0.0-5.0-1.120","","369","","","img/red_lw/choose11.jpg","2","105","red","0.5","0.1","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","247","178860","0.0-5.0-2.120","","","","","","","105","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":110},{""stimulus"":""img/red_ll/3.jpg"",""time"":164},{""stimulus"":""img/red_ll/4.jpg"",""time"":214},{""stimulus"":""img/red_ll/5.jpg"",""time"":268},{""stimulus"":""img/red_ll/6.jpg"",""time"":320},{""stimulus"":""img/red_ll/7.jpg"",""time"":373},{""stimulus"":""img/red_ll/8.jpg"",""time"":428},{""stimulus"":""img/red_ll/9.jpg"",""time"":483},{""stimulus"":""img/red_ll/10.jpg"",""time"":536},{""stimulus"":""img/red_ll/11.jpg"",""time"":590}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","248","179204","0.0-5.0-1.121","","342","","","img/red_ll/choose11.jpg","2","104","red","0.5","0.1","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","249","179853","0.0-5.0-2.121","","","","","","","104","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":162},{""stimulus"":""img/red_lw/4.jpg"",""time"":215},{""stimulus"":""img/red_lw/5.jpg"",""time"":270},{""stimulus"":""img/red_lw/6.jpg"",""time"":325},{""stimulus"":""img/red_lw/7.jpg"",""time"":380},{""stimulus"":""img/red_lw/8.jpg"",""time"":435},{""stimulus"":""img/red_lw/9.jpg"",""time"":488},{""stimulus"":""img/red_lw/10.jpg"",""time"":541},{""stimulus"":""img/red_lw/11.jpg"",""time"":596}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","250","180308","0.0-5.0-1.122","","453","","","img/red_lw/choose11.jpg","2","103","red","0.5","0.1","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","251","180958","0.0-5.0-2.122","","","","","","","103","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":57},{""stimulus"":""img/red_lw/2.jpg"",""time"":110},{""stimulus"":""img/red_lw/3.jpg"",""time"":165},{""stimulus"":""img/red_lw/4.jpg"",""time"":220},{""stimulus"":""img/red_lw/5.jpg"",""time"":275},{""stimulus"":""img/red_lw/6.jpg"",""time"":327},{""stimulus"":""img/red_lw/7.jpg"",""time"":380},{""stimulus"":""img/red_lw/8.jpg"",""time"":431},{""stimulus"":""img/red_lw/9.jpg"",""time"":486},{""stimulus"":""img/red_lw/10.jpg"",""time"":538},{""stimulus"":""img/red_lw/11.jpg"",""time"":593}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","252","181433","0.0-5.0-1.123","","472","","","img/red_lw/choose11.jpg","2","102","red","0.5","0.1","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","253","182083","0.0-5.0-2.123","","","","","","","102","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":50},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":158},{""stimulus"":""img/red_ll/4.jpg"",""time"":210},{""stimulus"":""img/red_ll/5.jpg"",""time"":264},{""stimulus"":""img/red_ll/6.jpg"",""time"":319},{""stimulus"":""img/red_ll/7.jpg"",""time"":373},{""stimulus"":""img/red_ll/8.jpg"",""time"":429},{""stimulus"":""img/red_ll/9.jpg"",""time"":482},{""stimulus"":""img/red_ll/10.jpg"",""time"":537},{""stimulus"":""img/red_ll/11.jpg"",""time"":593}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","254","182488","0.0-5.0-1.124","","404","","","img/red_ll/choose11.jpg","2","101","red","0.5","0.1","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","255","183142","0.0-5.0-2.124","","","","","","","101","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":111},{""stimulus"":""img/red_ll/3.jpg"",""time"":166},{""stimulus"":""img/red_ll/4.jpg"",""time"":221},{""stimulus"":""img/red_ll/5.jpg"",""time"":276},{""stimulus"":""img/red_ll/6.jpg"",""time"":329},{""stimulus"":""img/red_ll/7.jpg"",""time"":384},{""stimulus"":""img/red_ll/8.jpg"",""time"":437},{""stimulus"":""img/red_ll/9.jpg"",""time"":492},{""stimulus"":""img/red_ll/10.jpg"",""time"":546},{""stimulus"":""img/red_ll/11.jpg"",""time"":601}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","256","183588","0.0-5.0-1.125","","444","","","img/red_ll/choose11.jpg","1","100","green","0.5","0.1","0.1","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","257","184228","0.0-5.0-2.125","","","","","","","100","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":53},{""stimulus"":""img/green_ll/2.jpg"",""time"":107},{""stimulus"":""img/green_ll/3.jpg"",""time"":162},{""stimulus"":""img/green_ll/4.jpg"",""time"":212},{""stimulus"":""img/green_ll/5.jpg"",""time"":267},{""stimulus"":""img/green_ll/6.jpg"",""time"":322},{""stimulus"":""img/green_ll/7.jpg"",""time"":374},{""stimulus"":""img/green_ll/8.jpg"",""time"":427},{""stimulus"":""img/green_ll/9.jpg"",""time"":480},{""stimulus"":""img/green_ll/10.jpg"",""time"":533},{""stimulus"":""img/green_ll/11.jpg"",""time"":587}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","258","184931","0.0-5.0-1.126","","702","","","img/green_ll/choose11.jpg","2","99","red","0.5","0.1","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","259","185576","0.0-5.0-2.126","","","","","","","99","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":53},{""stimulus"":""img/red_ll/2.jpg"",""time"":107},{""stimulus"":""img/red_ll/3.jpg"",""time"":163},{""stimulus"":""img/red_ll/4.jpg"",""time"":217},{""stimulus"":""img/red_ll/5.jpg"",""time"":270},{""stimulus"":""img/red_ll/6.jpg"",""time"":325},{""stimulus"":""img/red_ll/7.jpg"",""time"":376},{""stimulus"":""img/red_ll/8.jpg"",""time"":426},{""stimulus"":""img/red_ll/9.jpg"",""time"":482},{""stimulus"":""img/red_ll/10.jpg"",""time"":537},{""stimulus"":""img/red_ll/11.jpg"",""time"":592}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","260","186740","0.0-5.0-1.127","","1161","","","img/red_ll/choose11.jpg","1","98","green","0.5","0.1","0.1","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","261","187380","0.0-5.0-2.127","","","","","","","98","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":110},{""stimulus"":""img/green_ll/3.jpg"",""time"":161},{""stimulus"":""img/green_ll/4.jpg"",""time"":212},{""stimulus"":""img/green_ll/5.jpg"",""time"":268},{""stimulus"":""img/green_ll/6.jpg"",""time"":320},{""stimulus"":""img/green_ll/7.jpg"",""time"":375},{""stimulus"":""img/green_ll/8.jpg"",""time"":427},{""stimulus"":""img/green_ll/9.jpg"",""time"":482},{""stimulus"":""img/green_ll/10.jpg"",""time"":535},{""stimulus"":""img/green_ll/11.jpg"",""time"":587}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","262","187461","0.0-5.0-1.128","","79","","","img/green_ll/choose11.jpg","2","97","red","0.5","0.1","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","263","188112","0.0-5.0-2.128","","","","","","","97","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":57},{""stimulus"":""img/red_lw/2.jpg"",""time"":110},{""stimulus"":""img/red_lw/3.jpg"",""time"":163},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":268},{""stimulus"":""img/red_lw/6.jpg"",""time"":322},{""stimulus"":""img/red_lw/7.jpg"",""time"":377},{""stimulus"":""img/red_lw/8.jpg"",""time"":433},{""stimulus"":""img/red_lw/9.jpg"",""time"":487},{""stimulus"":""img/red_lw/10.jpg"",""time"":540},{""stimulus"":""img/red_lw/11.jpg"",""time"":595}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","264","188744","0.0-5.0-1.129","","630","","","img/red_lw/choose11.jpg","2","96","red","0.5","0.1","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","265","189394","0.0-5.0-2.129","","","","","","","96","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":110},{""stimulus"":""img/red_lw/3.jpg"",""time"":165},{""stimulus"":""img/red_lw/4.jpg"",""time"":216},{""stimulus"":""img/red_lw/5.jpg"",""time"":270},{""stimulus"":""img/red_lw/6.jpg"",""time"":324},{""stimulus"":""img/red_lw/7.jpg"",""time"":377},{""stimulus"":""img/red_lw/8.jpg"",""time"":431},{""stimulus"":""img/red_lw/9.jpg"",""time"":485},{""stimulus"":""img/red_lw/10.jpg"",""time"":539},{""stimulus"":""img/red_lw/11.jpg"",""time"":594}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","266","189759","0.0-5.0-1.130","","363","","","img/red_lw/choose11.jpg","2","95","red","0.5","0.1","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","267","190397","0.0-5.0-2.130","","","","","","","95","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":108},{""stimulus"":""img/red_ll/3.jpg"",""time"":162},{""stimulus"":""img/red_ll/4.jpg"",""time"":217},{""stimulus"":""img/red_ll/5.jpg"",""time"":272},{""stimulus"":""img/red_ll/6.jpg"",""time"":322},{""stimulus"":""img/red_ll/7.jpg"",""time"":375},{""stimulus"":""img/red_ll/8.jpg"",""time"":427},{""stimulus"":""img/red_ll/9.jpg"",""time"":482},{""stimulus"":""img/red_ll/10.jpg"",""time"":532},{""stimulus"":""img/red_ll/11.jpg"",""time"":584}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","268","191085","0.0-5.0-1.131","","686","","","img/red_ll/choose11.jpg","1","94","green","0.5","0.1","0.1","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","269","191730","0.0-5.0-2.131","","","","","","","94","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":57},{""stimulus"":""img/green_ll/2.jpg"",""time"":110},{""stimulus"":""img/green_ll/3.jpg"",""time"":163},{""stimulus"":""img/green_ll/4.jpg"",""time"":218},{""stimulus"":""img/green_ll/5.jpg"",""time"":272},{""stimulus"":""img/green_ll/6.jpg"",""time"":326},{""stimulus"":""img/green_ll/7.jpg"",""time"":379},{""stimulus"":""img/green_ll/8.jpg"",""time"":433},{""stimulus"":""img/green_ll/9.jpg"",""time"":484},{""stimulus"":""img/green_ll/10.jpg"",""time"":538},{""stimulus"":""img/green_ll/11.jpg"",""time"":593}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","270","192099","0.0-5.0-1.132","","367","","","img/green_ll/choose11.jpg","2","93","red","0.5","0.1","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","271","192749","0.0-5.0-2.132","","","","","","","93","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":57},{""stimulus"":""img/red_lw/2.jpg"",""time"":111},{""stimulus"":""img/red_lw/3.jpg"",""time"":161},{""stimulus"":""img/red_lw/4.jpg"",""time"":216},{""stimulus"":""img/red_lw/5.jpg"",""time"":267},{""stimulus"":""img/red_lw/6.jpg"",""time"":321},{""stimulus"":""img/red_lw/7.jpg"",""time"":376},{""stimulus"":""img/red_lw/8.jpg"",""time"":432},{""stimulus"":""img/red_lw/9.jpg"",""time"":486},{""stimulus"":""img/red_lw/10.jpg"",""time"":540},{""stimulus"":""img/red_lw/11.jpg"",""time"":595}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","272","193267","0.0-5.0-1.133","","516","","","img/red_lw/choose11.jpg","2","92","red","0.5","0.1","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","273","193916","0.0-5.0-2.133","","","","","","","92","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":111},{""stimulus"":""img/red_ll/3.jpg"",""time"":166},{""stimulus"":""img/red_ll/4.jpg"",""time"":220},{""stimulus"":""img/red_ll/5.jpg"",""time"":276},{""stimulus"":""img/red_ll/6.jpg"",""time"":329},{""stimulus"":""img/red_ll/7.jpg"",""time"":383},{""stimulus"":""img/red_ll/8.jpg"",""time"":438},{""stimulus"":""img/red_ll/9.jpg"",""time"":492},{""stimulus"":""img/red_ll/10.jpg"",""time"":545},{""stimulus"":""img/red_ll/11.jpg"",""time"":596}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","274","194323","0.0-5.0-1.134","","404","","","img/red_ll/choose11.jpg","2","91","red","0.5","0.1","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","275","194968","0.0-5.0-2.134","","","","","","","91","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":58},{""stimulus"":""img/red_ll/2.jpg"",""time"":112},{""stimulus"":""img/red_ll/3.jpg"",""time"":163},{""stimulus"":""img/red_ll/4.jpg"",""time"":218},{""stimulus"":""img/red_ll/5.jpg"",""time"":273},{""stimulus"":""img/red_ll/6.jpg"",""time"":327},{""stimulus"":""img/red_ll/7.jpg"",""time"":380},{""stimulus"":""img/red_ll/8.jpg"",""time"":431},{""stimulus"":""img/red_ll/9.jpg"",""time"":484},{""stimulus"":""img/red_ll/10.jpg"",""time"":536},{""stimulus"":""img/red_ll/11.jpg"",""time"":591}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","276","195609","0.0-5.0-1.135","","638","","","img/red_ll/choose11.jpg","2","90","red","0.5","0.1","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","277","196253","0.0-5.0-2.135","","","","","","","90","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":111},{""stimulus"":""img/red_lw/3.jpg"",""time"":165},{""stimulus"":""img/red_lw/4.jpg"",""time"":217},{""stimulus"":""img/red_lw/5.jpg"",""time"":271},{""stimulus"":""img/red_lw/6.jpg"",""time"":323},{""stimulus"":""img/red_lw/7.jpg"",""time"":376},{""stimulus"":""img/red_lw/8.jpg"",""time"":429},{""stimulus"":""img/red_lw/9.jpg"",""time"":482},{""stimulus"":""img/red_lw/10.jpg"",""time"":536},{""stimulus"":""img/red_lw/11.jpg"",""time"":589}]","[]"
