"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses","numBlurs"
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","235","291002","0.0-5.0-1.115","","333","","img/red_wl/choose11.jpg","2","110","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","236","291737","0.0-5.0-2.115","","","","","","110","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":57},{""stimulus"":""img/red_wl/2.jpg"",""time"":119},{""stimulus"":""img/red_wl/3.jpg"",""time"":182},{""stimulus"":""img/red_wl/4.jpg"",""time"":245},{""stimulus"":""img/red_wl/5.jpg"",""time"":309},{""stimulus"":""img/red_wl/6.jpg"",""time"":369},{""stimulus"":""img/red_wl/7.jpg"",""time"":429},{""stimulus"":""img/red_wl/8.jpg"",""time"":489},{""stimulus"":""img/red_wl/9.jpg"",""time"":549},{""stimulus"":""img/red_wl/10.jpg"",""time"":612},{""stimulus"":""img/red_wl/11.jpg"",""time"":672}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","237","292020","0.0-5.0-1.116","","282","","img/red_wl/choose11.jpg","2","109","red","0.5","0.1","0.1","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","238","292746","0.0-5.0-2.116","","","","","","109","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":63},{""stimulus"":""img/red_ww/2.jpg"",""time"":122},{""stimulus"":""img/red_ww/3.jpg"",""time"":183},{""stimulus"":""img/red_ww/4.jpg"",""time"":245},{""stimulus"":""img/red_ww/5.jpg"",""time"":306},{""stimulus"":""img/red_ww/6.jpg"",""time"":366},{""stimulus"":""img/red_ww/7.jpg"",""time"":428},{""stimulus"":""img/red_ww/8.jpg"",""time"":481},{""stimulus"":""img/red_ww/9.jpg"",""time"":543},{""stimulus"":""img/red_ww/10.jpg"",""time"":603},{""stimulus"":""img/red_ww/11.jpg"",""time"":665}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","239","295031","0.0-5.0-1.117","","2284","","img/red_ww/choose11.jpg","1","108","green","0.5","0.1","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","240","295753","0.0-5.0-2.117","","","","","","108","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":55},{""stimulus"":""img/green_ww/2.jpg"",""time"":117},{""stimulus"":""img/green_ww/3.jpg"",""time"":177},{""stimulus"":""img/green_ww/4.jpg"",""time"":229},{""stimulus"":""img/green_ww/5.jpg"",""time"":292},{""stimulus"":""img/green_ww/6.jpg"",""time"":355},{""stimulus"":""img/green_ww/7.jpg"",""time"":417},{""stimulus"":""img/green_ww/8.jpg"",""time"":477},{""stimulus"":""img/green_ww/9.jpg"",""time"":539},{""stimulus"":""img/green_ww/10.jpg"",""time"":599},{""stimulus"":""img/green_ww/11.jpg"",""time"":658}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","241","296338","0.0-5.0-1.118","","584","","img/green_ww/choose11.jpg","2","107","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","242","297066","0.0-5.0-2.118","","","","","","107","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":62},{""stimulus"":""img/red_wl/2.jpg"",""time"":127},{""stimulus"":""img/red_wl/3.jpg"",""time"":184},{""stimulus"":""img/red_wl/4.jpg"",""time"":247},{""stimulus"":""img/red_wl/5.jpg"",""time"":310},{""stimulus"":""img/red_wl/6.jpg"",""time"":372},{""stimulus"":""img/red_wl/7.jpg"",""time"":432},{""stimulus"":""img/red_wl/8.jpg"",""time"":492},{""stimulus"":""img/red_wl/9.jpg"",""time"":544},{""stimulus"":""img/red_wl/10.jpg"",""time"":604},{""stimulus"":""img/red_wl/11.jpg"",""time"":663}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","243","297539","0.0-5.0-1.119","","472","","img/red_wl/choose11.jpg","2","106","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","244","298279","0.0-5.0-2.119","","","","","","106","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":58},{""stimulus"":""img/red_wl/2.jpg"",""time"":121},{""stimulus"":""img/red_wl/3.jpg"",""time"":181},{""stimulus"":""img/red_wl/4.jpg"",""time"":246},{""stimulus"":""img/red_wl/5.jpg"",""time"":307},{""stimulus"":""img/red_wl/6.jpg"",""time"":367},{""stimulus"":""img/red_wl/7.jpg"",""time"":431},{""stimulus"":""img/red_wl/8.jpg"",""time"":493},{""stimulus"":""img/red_wl/9.jpg"",""time"":554},{""stimulus"":""img/red_wl/10.jpg"",""time"":614},{""stimulus"":""img/red_wl/11.jpg"",""time"":676}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","245","298433","0.0-5.0-1.120","","153","","img/red_wl/choose11.jpg","2","105","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","246","299151","0.0-5.0-2.120","","","","","","105","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":59},{""stimulus"":""img/red_wl/2.jpg"",""time"":121},{""stimulus"":""img/red_wl/3.jpg"",""time"":181},{""stimulus"":""img/red_wl/4.jpg"",""time"":243},{""stimulus"":""img/red_wl/5.jpg"",""time"":304},{""stimulus"":""img/red_wl/6.jpg"",""time"":366},{""stimulus"":""img/red_wl/7.jpg"",""time"":428},{""stimulus"":""img/red_wl/8.jpg"",""time"":488},{""stimulus"":""img/red_wl/9.jpg"",""time"":538},{""stimulus"":""img/red_wl/10.jpg"",""time"":599},{""stimulus"":""img/red_wl/11.jpg"",""time"":659}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","247","299486","0.0-5.0-1.121","","333","","img/red_wl/choose11.jpg","2","104","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","248","300214","0.0-5.0-2.121","","","","","","104","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":61},{""stimulus"":""img/red_wl/2.jpg"",""time"":123},{""stimulus"":""img/red_wl/3.jpg"",""time"":186},{""stimulus"":""img/red_wl/4.jpg"",""time"":248},{""stimulus"":""img/red_wl/5.jpg"",""time"":309},{""stimulus"":""img/red_wl/6.jpg"",""time"":358},{""stimulus"":""img/red_wl/7.jpg"",""time"":418},{""stimulus"":""img/red_wl/8.jpg"",""time"":478},{""stimulus"":""img/red_wl/9.jpg"",""time"":538},{""stimulus"":""img/red_wl/10.jpg"",""time"":600},{""stimulus"":""img/red_wl/11.jpg"",""time"":663}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","249","300505","0.0-5.0-1.122","","290","","img/red_wl/choose11.jpg","2","103","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","250","301232","0.0-5.0-2.122","","","","","","103","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":59},{""stimulus"":""img/red_wl/2.jpg"",""time"":122},{""stimulus"":""img/red_wl/3.jpg"",""time"":182},{""stimulus"":""img/red_wl/4.jpg"",""time"":245},{""stimulus"":""img/red_wl/5.jpg"",""time"":295},{""stimulus"":""img/red_wl/6.jpg"",""time"":354},{""stimulus"":""img/red_wl/7.jpg"",""time"":417},{""stimulus"":""img/red_wl/8.jpg"",""time"":480},{""stimulus"":""img/red_wl/9.jpg"",""time"":543},{""stimulus"":""img/red_wl/10.jpg"",""time"":605},{""stimulus"":""img/red_wl/11.jpg"",""time"":667}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","251","301518","0.0-5.0-1.123","","285","","img/red_wl/choose11.jpg","1","102","green","0.5","0.1","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","252","302250","0.0-5.0-2.123","","","","","","102","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":61},{""stimulus"":""img/green_ll/2.jpg"",""time"":125},{""stimulus"":""img/green_ll/3.jpg"",""time"":184},{""stimulus"":""img/green_ll/4.jpg"",""time"":243},{""stimulus"":""img/green_ll/5.jpg"",""time"":304},{""stimulus"":""img/green_ll/6.jpg"",""time"":368},{""stimulus"":""img/green_ll/7.jpg"",""time"":430},{""stimulus"":""img/green_ll/8.jpg"",""time"":490},{""stimulus"":""img/green_ll/9.jpg"",""time"":549},{""stimulus"":""img/green_ll/10.jpg"",""time"":612},{""stimulus"":""img/green_ll/11.jpg"",""time"":673}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","253","302704","0.0-5.0-1.124","","453","","img/green_ll/choose11.jpg","2","101","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","254","303452","0.0-5.0-2.124","","","","","","101","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":62},{""stimulus"":""img/red_ll/2.jpg"",""time"":127},{""stimulus"":""img/red_ll/3.jpg"",""time"":189},{""stimulus"":""img/red_ll/4.jpg"",""time"":251},{""stimulus"":""img/red_ll/5.jpg"",""time"":314},{""stimulus"":""img/red_ll/6.jpg"",""time"":376},{""stimulus"":""img/red_ll/7.jpg"",""time"":436},{""stimulus"":""img/red_ll/8.jpg"",""time"":499},{""stimulus"":""img/red_ll/9.jpg"",""time"":560},{""stimulus"":""img/red_ll/10.jpg"",""time"":624},{""stimulus"":""img/red_ll/11.jpg"",""time"":687}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","255","303776","0.0-5.0-1.125","","321","","img/red_ll/choose11.jpg","2","100","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","256","304501","0.0-5.0-2.125","","","","","","100","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":59},{""stimulus"":""img/red_ll/2.jpg"",""time"":122},{""stimulus"":""img/red_ll/3.jpg"",""time"":182},{""stimulus"":""img/red_ll/4.jpg"",""time"":243},{""stimulus"":""img/red_ll/5.jpg"",""time"":306},{""stimulus"":""img/red_ll/6.jpg"",""time"":368},{""stimulus"":""img/red_ll/7.jpg"",""time"":431},{""stimulus"":""img/red_ll/8.jpg"",""time"":491},{""stimulus"":""img/red_ll/9.jpg"",""time"":540},{""stimulus"":""img/red_ll/10.jpg"",""time"":603},{""stimulus"":""img/red_ll/11.jpg"",""time"":663}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","257","304842","0.0-5.0-1.126","","340","","img/red_ll/choose11.jpg","2","99","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","258","305556","0.0-5.0-2.126","","","","","","99","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":65},{""stimulus"":""img/red_ll/2.jpg"",""time"":124},{""stimulus"":""img/red_ll/3.jpg"",""time"":187},{""stimulus"":""img/red_ll/4.jpg"",""time"":249},{""stimulus"":""img/red_ll/5.jpg"",""time"":312},{""stimulus"":""img/red_ll/6.jpg"",""time"":362},{""stimulus"":""img/red_ll/7.jpg"",""time"":424},{""stimulus"":""img/red_ll/8.jpg"",""time"":484},{""stimulus"":""img/red_ll/9.jpg"",""time"":545},{""stimulus"":""img/red_ll/10.jpg"",""time"":595},{""stimulus"":""img/red_ll/11.jpg"",""time"":654}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","259","305774","0.0-5.0-1.127","","217","","img/red_ll/choose11.jpg","2","98","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","260","306539","0.0-5.0-2.127","","","","","","98","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":61},{""stimulus"":""img/red_ll/2.jpg"",""time"":124},{""stimulus"":""img/red_ll/3.jpg"",""time"":184},{""stimulus"":""img/red_ll/4.jpg"",""time"":248},{""stimulus"":""img/red_ll/5.jpg"",""time"":312},{""stimulus"":""img/red_ll/6.jpg"",""time"":373},{""stimulus"":""img/red_ll/7.jpg"",""time"":430},{""stimulus"":""img/red_ll/8.jpg"",""time"":493},{""stimulus"":""img/red_ll/9.jpg"",""time"":554},{""stimulus"":""img/red_ll/10.jpg"",""time"":614},{""stimulus"":""img/red_ll/11.jpg"",""time"":677}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","261","306792","0.0-5.0-1.128","","253","","img/red_ll/choose11.jpg","2","97","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","262","307526","0.0-5.0-2.128","","","","","","97","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":59},{""stimulus"":""img/red_ll/2.jpg"",""time"":121},{""stimulus"":""img/red_ll/3.jpg"",""time"":182},{""stimulus"":""img/red_ll/4.jpg"",""time"":241},{""stimulus"":""img/red_ll/5.jpg"",""time"":300},{""stimulus"":""img/red_ll/6.jpg"",""time"":362},{""stimulus"":""img/red_ll/7.jpg"",""time"":422},{""stimulus"":""img/red_ll/8.jpg"",""time"":488},{""stimulus"":""img/red_ll/9.jpg"",""time"":549},{""stimulus"":""img/red_ll/10.jpg"",""time"":610},{""stimulus"":""img/red_ll/11.jpg"",""time"":673}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","263","308135","0.0-5.0-1.129","","608","","img/red_ll/choose11.jpg","2","96","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","264","308869","0.0-5.0-2.129","","","","","","96","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":118},{""stimulus"":""img/red_ll/3.jpg"",""time"":181},{""stimulus"":""img/red_ll/4.jpg"",""time"":244},{""stimulus"":""img/red_ll/5.jpg"",""time"":305},{""stimulus"":""img/red_ll/6.jpg"",""time"":367},{""stimulus"":""img/red_ll/7.jpg"",""time"":428},{""stimulus"":""img/red_ll/8.jpg"",""time"":489},{""stimulus"":""img/red_ll/9.jpg"",""time"":550},{""stimulus"":""img/red_ll/10.jpg"",""time"":612},{""stimulus"":""img/red_ll/11.jpg"",""time"":671}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","265","309191","0.0-5.0-1.130","","320","","img/red_ll/choose11.jpg","2","95","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","266","309905","0.0-5.0-2.130","","","","","","95","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":115},{""stimulus"":""img/red_ll/3.jpg"",""time"":177},{""stimulus"":""img/red_ll/4.jpg"",""time"":240},{""stimulus"":""img/red_ll/5.jpg"",""time"":301},{""stimulus"":""img/red_ll/6.jpg"",""time"":359},{""stimulus"":""img/red_ll/7.jpg"",""time"":409},{""stimulus"":""img/red_ll/8.jpg"",""time"":473},{""stimulus"":""img/red_ll/9.jpg"",""time"":533},{""stimulus"":""img/red_ll/10.jpg"",""time"":595},{""stimulus"":""img/red_ll/11.jpg"",""time"":655}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","267","310334","0.0-5.0-1.131","","429","","img/red_ll/choose11.jpg","2","94","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","268","311068","0.0-5.0-2.131","","","","","","94","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":64},{""stimulus"":""img/red_ll/2.jpg"",""time"":126},{""stimulus"":""img/red_ll/3.jpg"",""time"":185},{""stimulus"":""img/red_ll/4.jpg"",""time"":246},{""stimulus"":""img/red_ll/5.jpg"",""time"":306},{""stimulus"":""img/red_ll/6.jpg"",""time"":367},{""stimulus"":""img/red_ll/7.jpg"",""time"":426},{""stimulus"":""img/red_ll/8.jpg"",""time"":486},{""stimulus"":""img/red_ll/9.jpg"",""time"":548},{""stimulus"":""img/red_ll/10.jpg"",""time"":611},{""stimulus"":""img/red_ll/11.jpg"",""time"":669}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","269","311627","0.0-5.0-1.132","","558","","img/red_ll/choose11.jpg","2","93","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","270","312353","0.0-5.0-2.132","","","","","","93","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":113},{""stimulus"":""img/red_ll/3.jpg"",""time"":175},{""stimulus"":""img/red_ll/4.jpg"",""time"":234},{""stimulus"":""img/red_ll/5.jpg"",""time"":296},{""stimulus"":""img/red_ll/6.jpg"",""time"":356},{""stimulus"":""img/red_ll/7.jpg"",""time"":418},{""stimulus"":""img/red_ll/8.jpg"",""time"":480},{""stimulus"":""img/red_ll/9.jpg"",""time"":542},{""stimulus"":""img/red_ll/10.jpg"",""time"":602},{""stimulus"":""img/red_ll/11.jpg"",""time"":663}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","271","312718","0.0-5.0-1.133","","365","","img/red_ll/choose11.jpg","1","92","green","0.5","0.1","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","272","313462","0.0-5.0-2.133","","","","","","92","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":115},{""stimulus"":""img/green_wl/3.jpg"",""time"":179},{""stimulus"":""img/green_wl/4.jpg"",""time"":244},{""stimulus"":""img/green_wl/5.jpg"",""time"":304},{""stimulus"":""img/green_wl/6.jpg"",""time"":367},{""stimulus"":""img/green_wl/7.jpg"",""time"":431},{""stimulus"":""img/green_wl/8.jpg"",""time"":495},{""stimulus"":""img/green_wl/9.jpg"",""time"":558},{""stimulus"":""img/green_wl/10.jpg"",""time"":619},{""stimulus"":""img/green_wl/11.jpg"",""time"":682}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","273","314152","0.0-5.0-1.134","","688","","img/green_wl/choose11.jpg","2","91","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","274","314891","0.0-5.0-2.134","","","","","","91","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":65},{""stimulus"":""img/red_wl/2.jpg"",""time"":125},{""stimulus"":""img/red_wl/3.jpg"",""time"":185},{""stimulus"":""img/red_wl/4.jpg"",""time"":247},{""stimulus"":""img/red_wl/5.jpg"",""time"":310},{""stimulus"":""img/red_wl/6.jpg"",""time"":372},{""stimulus"":""img/red_wl/7.jpg"",""time"":435},{""stimulus"":""img/red_wl/8.jpg"",""time"":495},{""stimulus"":""img/red_wl/9.jpg"",""time"":557},{""stimulus"":""img/red_wl/10.jpg"",""time"":617},{""stimulus"":""img/red_wl/11.jpg"",""time"":677}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","275","315238","0.0-5.0-1.135","","347","","img/red_wl/choose11.jpg","2","90","red","0.5","0.1","0.1","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","276","315962","0.0-5.0-2.135","","","","","","90","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":52},{""stimulus"":""img/red_ww/2.jpg"",""time"":114},{""stimulus"":""img/red_ww/3.jpg"",""time"":177},{""stimulus"":""img/red_ww/4.jpg"",""time"":237},{""stimulus"":""img/red_ww/5.jpg"",""time"":301},{""stimulus"":""img/red_ww/6.jpg"",""time"":364},{""stimulus"":""img/red_ww/7.jpg"",""time"":423},{""stimulus"":""img/red_ww/8.jpg"",""time"":485},{""stimulus"":""img/red_ww/9.jpg"",""time"":546},{""stimulus"":""img/red_ww/10.jpg"",""time"":606},{""stimulus"":""img/red_ww/11.jpg"",""time"":664}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","277","316263","0.0-5.0-1.136","","300","","img/red_ww/choose11.jpg","2","89","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","278","317000","0.0-5.0-2.136","","","","","","89","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":65},{""stimulus"":""img/red_wl/2.jpg"",""time"":126},{""stimulus"":""img/red_wl/3.jpg"",""time"":189},{""stimulus"":""img/red_wl/4.jpg"",""time"":252},{""stimulus"":""img/red_wl/5.jpg"",""time"":314},{""stimulus"":""img/red_wl/6.jpg"",""time"":377},{""stimulus"":""img/red_wl/7.jpg"",""time"":439},{""stimulus"":""img/red_wl/8.jpg"",""time"":502},{""stimulus"":""img/red_wl/9.jpg"",""time"":551},{""stimulus"":""img/red_wl/10.jpg"",""time"":616},{""stimulus"":""img/red_wl/11.jpg"",""time"":674}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","279","317425","0.0-5.0-1.137","","423","","img/red_wl/choose11.jpg","2","88","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","280","318146","0.0-5.0-2.137","","","","","","88","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":60},{""stimulus"":""img/red_wl/2.jpg"",""time"":122},{""stimulus"":""img/red_wl/3.jpg"",""time"":185},{""stimulus"":""img/red_wl/4.jpg"",""time"":246},{""stimulus"":""img/red_wl/5.jpg"",""time"":305},{""stimulus"":""img/red_wl/6.jpg"",""time"":357},{""stimulus"":""img/red_wl/7.jpg"",""time"":415},{""stimulus"":""img/red_wl/8.jpg"",""time"":479},{""stimulus"":""img/red_wl/9.jpg"",""time"":538},{""stimulus"":""img/red_wl/10.jpg"",""time"":601},{""stimulus"":""img/red_wl/11.jpg"",""time"":661}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","281","318567","0.0-5.0-1.138","","421","","img/red_wl/choose11.jpg","2","87","red","0.5","0.1","0.1","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","282","319266","0.0-5.0-2.138","","","","","","87","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":58},{""stimulus"":""img/red_wl/2.jpg"",""time"":119},{""stimulus"":""img/red_wl/3.jpg"",""time"":178},{""stimulus"":""img/red_wl/4.jpg"",""time"":229},{""stimulus"":""img/red_wl/5.jpg"",""time"":288},{""stimulus"":""img/red_wl/6.jpg"",""time"":351},{""stimulus"":""img/red_wl/7.jpg"",""time"":411},{""stimulus"":""img/red_wl/8.jpg"",""time"":473},{""stimulus"":""img/red_wl/9.jpg"",""time"":523},{""stimulus"":""img/red_wl/10.jpg"",""time"":574},{""stimulus"":""img/red_wl/11.jpg"",""time"":634}]","[]",""
